p_id,download_state,name,category,subcategory,url,direct_link,brand,votes,rating,tech-spec,specification,description,related,classification
0302-94-334,0,16X130 DÖRROMFATTNING ,Building Materials,Coving,https://www.bimobject.com/en/beijer/product/16x130-dorromfattning,https://www.beijerbygg.se/SearchDisplay?storeId=10201&catalogId=10551&langId=46&beginIndex=0&searchSource=Q&sType=SimpleSearch&resultCatEntryType=1&showResultsPage=true&pageView=&coSearchSkuEnabled=true&searchT,Beijer,(0 reviewes),No Rating,Product urlhttps://www.beijerbygg.se/Search Display?store Id=10201&amp;catalog Id=10551&amp;lang Id=46&amp;begin Index=0&amp;search Source=Q&amp;s Type=Simple Search&amp;result Cat Entry Type=1&amp;sh,Unique ref. 16x130-dorromfattning Product family MOULDINGS Product group DÖRROMFATTNING Type Object (single object) Date of publishing 2021-05-07 Edition number 1 Height (mm) 130 Depth (mm) 16 Product,"Dörromfattningen monterar du efter att väggen är monterad, Du har kanske en dörröppning som måste kläs in. Du sätter antingen in en karm med dörrblad. Önskar du en öppning utan dörrblad . Sätter du de",B IMobject Category Building Materials - Coving IF C classification Object Uniclass 2015 Code TE_70_40_50_66 Uniclass 2015 Description Profile boards Omni Class Number23-13 17 11 Omni Class Title Rigi,None
0302-94-335,0,16X100 FÖNSTERSMYG ,Building Materials,Coving,https://www.bimobject.com/en/beijer/product/16x100-fonstersmyg,https://www.beijerbygg.se/SearchDisplay?storeId=10201&catalogId=10551&langId=46&beginIndex=0&searchSource=Q&sType=SimpleSearch&resultCatEntryType=1&showResultsPage=true&pageView=&coSearchSkuEnabled=true&searchT,Beijer,(0 reviewes),No Rating,Product urlhttps://www.beijerbygg.se/Search Display?store Id=10201&amp;catalog Id=10551&amp;lang Id=46&amp;begin Index=0&amp;search Source=Q&amp;s Type=Simple Search&amp;result Cat Entry Type=1&amp;sh,Unique ref. 16x100-fonstersmyg Product family MOULDINGS Product group FÖNSTERSMYG Type Object (single object) Date of publishing 2021-05-07 Edition number 1 Height (mm) 100 Depth (mm) 16 Product url M,Fönstersmyg används vid montering av fönster och dörrar som utsalning mot vägg. Foderbildande.,B IMobject Category Building Materials - Coving IF C classification Object Uniclass 2015 Code TE_70_40_50_66 Uniclass 2015 Description Profile boards Omni Class Number23-13 17 11 Omni Class Title Rigi,None
0302-93-336,0,15X69 FODER ALLMOGE PROFIL 15 ,Building Materials,Coving,https://www.bimobject.com/en/beijer/product/15x69-foder-allmoge-profil-15,https://www.beijerbygg.se/SearchDisplay?storeId=10201&catalogId=10551&langId=46&beginIndex=0&searchSource=Q&sType=SimpleSearch&resultCatEntryType=1&showResultsPage=true&pageView=&coSearchSkuEnabled=true&searchT,Beijer,(0 reviewes),No Rating,Product urlhttps://www.beijerbygg.se/Search Display?store Id=10201&amp;catalog Id=10551&amp;lang Id=46&amp;begin Index=0&amp;search Source=Q&amp;s Type=Simple Search&amp;result Cat Entry Type=1&amp;sh,Unique ref. 15x69-foder-allmoge-profil-15 Product family MOULDINGS Product group FODER Type Object (single object) Date of publishing 2021-05-07 Edition number 1 Height (mm) 69 Depth (mm) 15 Product u,"Foder ramar in snickerier som dörrar och fönster. Fodret är en typ av täcklist, som täcker skarvar mellan materialslagen. Fodret är en vacker detalj som finns i såväl slätt som profilerat utförande. F",B IMobject Category Building Materials - Coving IF C classification Object Uniclass 2015 Code TE_70_40_50_66 Uniclass 2015 Description Profile boards Omni Class Number23-13 17 11 Omni Class Title Rigi,None
0302-09-337,0,21X69 SALNINGSLIST ,Building Materials,Coving,https://www.bimobject.com/en/beijer/product/21x69-salningslist,https://www.beijerbygg.se/SearchDisplay?storeId=10201&catalogId=10551&langId=46&beginIndex=0&searchSource=Q&sType=SimpleSearch&resultCatEntryType=1&showResultsPage=true&pageView=&coSearchSkuEnabled=true&searchT,Beijer,(0 reviewes),No Rating,Product urlhttps://www.beijerbygg.se/Search Display?store Id=10201&amp;catalog Id=10551&amp;lang Id=46&amp;begin Index=0&amp;search Source=Q&amp;s Type=Simple Search&amp;result Cat Entry Type=1&amp;sh,Unique ref. 21x69-salningslist Product family MOULDINGS Product group SALNINGSLIST Type Object (single object) Date of publishing 2021-05-07 Edition number 1 Height (mm) 69 Depth (mm) 21 Product url M,"Salningslisten är en sorts smyglist som har en rundad kant och en skarp kant mot den synliga sidan, baksidan är slät med två skarpa kanter. Denna list används oftast som påbyggnad till dörrkarmen då v",B IMobject Category Building Materials - Coving IF C classification Object Uniclass 2015 Code TE_70_40_50_66 Uniclass 2015 Description Profile boards Omni Class Number23-13 17 11 Omni Class Title Rigi,None
0302-93-338,0,15X69 FODER ALLMOGE VÅXTORP ,Building Materials,Coving,https://www.bimobject.com/en/beijer/product/15x69-foder-allmoge-vaxtorp,https://www.beijerbygg.se/SearchDisplay?storeId=10201&catalogId=10551&langId=46&beginIndex=0&searchSource=Q&sType=SimpleSearch&resultCatEntryType=1&showResultsPage=true&pageView=&coSearchSkuEnabled=true&searchT,Beijer,(0 reviewes),No Rating,Product urlhttps://www.beijerbygg.se/Search Display?store Id=10201&amp;catalog Id=10551&amp;lang Id=46&amp;begin Index=0&amp;search Source=Q&amp;s Type=Simple Search&amp;result Cat Entry Type=1&amp;sh,Unique ref. 15x69-foder-allmoge-vaxtorp Product family MOULDINGS Product group FODER Type Object (single object) Date of publishing 2021-05-07 Edition number 1 Height (mm) 69 Depth (mm) 15 Product url,"Foder ramar in snickerier som dörrar och fönster. Fodret är en typ av täcklist, som täcker skarvar mellan materialslagen. Fodret är en vacker detalj som finns i såväl slätt som profilerat utförande. F",B IMobject Category Building Materials - Coving IF C classification Object Uniclass 2015 Code TE_70_40_50_66 Uniclass 2015 Description Profile boards Omni Class Number23-13 17 11 Omni Class Title Rigi,None
0302-92-339,0,14X69 SOCKEL VENTILERAD ,Building Materials,Coving,https://www.bimobject.com/en/beijer/product/14x69-sockel-ventilerad,https://www.beijerbygg.se/SearchDisplay?storeId=10201&catalogId=10551&langId=46&beginIndex=0&searchSource=Q&sType=SimpleSearch&resultCatEntryType=1&showResultsPage=true&pageView=&coSearchSkuEnabled=true&searchT,Beijer,(0 reviewes),No Rating,Product urlhttps://www.beijerbygg.se/Search Display?store Id=10201&amp;catalog Id=10551&amp;lang Id=46&amp;begin Index=0&amp;search Source=Q&amp;s Type=Simple Search&amp;result Cat Entry Type=1&amp;sh,Unique ref. 14x69-sockel-ventilerad Product family MOULDINGS Product group SOCKEL Type Object (single object) Date of publishing 2021-05-07 Edition number 1 Height (mm) 69 Depth (mm) 14 Product url Ma,"Sockel, eller golvlist som det också heter, används oftast för att spika fast i väggen i kant med golvet vilket gör att glipan mellan golv och vägg döljs samtidigt som den skyddar väggbeklädnaden så s",B IMobject Category Building Materials - Coving IF C classification Object Uniclass 2015 Code TE_70_40_50_66 Uniclass 2015 Description Profile boards Omni Class Number23-13 17 11 Omni Class Title Rigi,None
0302-90-340,0,12X56 SOCKEL ,Building Materials,Coving,https://www.bimobject.com/en/beijer/product/12x56-sockel,https://www.beijerbygg.se/SearchDisplay?storeId=10201&catalogId=10551&langId=46&beginIndex=0&searchSource=Q&sType=SimpleSearch&resultCatEntryType=1&showResultsPage=true&pageView=&coSearchSkuEnabled=true&searchT,Beijer,(0 reviewes),No Rating,Product urlhttps://www.beijerbygg.se/Search Display?store Id=10201&amp;catalog Id=10551&amp;lang Id=46&amp;begin Index=0&amp;search Source=Q&amp;s Type=Simple Search&amp;result Cat Entry Type=1&amp;sh,Unique ref. 12x56-sockel Product family MOULDINGS Product group SOCKEL Type Object (single object) Date of publishing 2021-05-07 Edition number 1 Height (mm) 56 Depth (mm) 12 Product url Material main,"Sockel, eller golvlist som det också heter, används oftast för att spika fast i väggen i kant med golvet vilket gör att glipan mellan golv och vägg döljs samtidigt som den skyddar väggbeklädnaden så s",B IMobject Category Building Materials - Coving IF C classification Object Uniclass 2015 Code TE_70_40_50_66 Uniclass 2015 Description Profile boards Omni Class Number23-13 17 11 Omni Class Title Rigi,None
0302-93-341,0,15X95 SOCKEL ALLMOGE VÅXTORP ,Building Materials,Coving,https://www.bimobject.com/en/beijer/product/15x95-sockel-allmoge-vaxtorp,https://www.beijerbygg.se/SearchDisplay?storeId=10201&catalogId=10551&langId=46&beginIndex=0&searchSource=Q&sType=SimpleSearch&resultCatEntryType=1&showResultsPage=true&pageView=&coSearchSkuEnabled=true&searchT,Beijer,(0 reviewes),No Rating,Product urlhttps://www.beijerbygg.se/Search Display?store Id=10201&amp;catalog Id=10551&amp;lang Id=46&amp;begin Index=0&amp;search Source=Q&amp;s Type=Simple Search&amp;result Cat Entry Type=1&amp;sh,Unique ref. 15x95-sockel-allmoge-vaxtorp Product family MOULDINGS Product group SOCKEL Type Object (single object) Date of publishing 2021-05-07 Edition number 1 Height (mm) 95 Depth (mm) 15 Product u,"Sockel, eller golvlist som det också heter, används oftast för att spika fast i väggen i kant med golvet vilket gör att glipan mellan golv och vägg döljs samtidigt som den skyddar väggbeklädnaden så s",B IMobject Category Building Materials - Coving IF C classification Object Uniclass 2015 Code TE_70_40_50_66 Uniclass 2015 Description Profile boards Omni Class Number23-13 17 11 Omni Class Title Rigi,None
0302-93-342,0,15X56 HÅLKÄLSLIST ,Building Materials,Coving,https://www.bimobject.com/en/beijer/product/15x56-halkalslist,https://www.beijerbygg.se/SearchDisplay?storeId=10201&catalogId=10551&langId=46&beginIndex=0&searchSource=Q&sType=SimpleSearch&resultCatEntryType=1&showResultsPage=true&pageView=&coSearchSkuEnabled=true&searchT,Beijer,(0 reviewes),No Rating,Product urlhttps://www.beijerbygg.se/Search Display?store Id=10201&amp;catalog Id=10551&amp;lang Id=46&amp;begin Index=0&amp;search Source=Q&amp;s Type=Simple Search&amp;result Cat Entry Type=1&amp;sh,Unique ref. 15x56-halkalslist Product family MOULDINGS Product group HÅLKÄLSLIST Type Object (single object) Date of publishing 2021-05-07 Edition number 1 Height (mm) 56 Depth (mm) 15 Product url Mat,En taklists primära funktion är att dölja eller markera skarven/övergången mellan tak och vägg. Genom att välja taklist kan man framhäva taket eller väggen (skugglist) eller i princip trolla bort över,B IMobject Category Building Materials - Coving IF C classification Object Uniclass 2015 Code TE_70_40_50_66 Uniclass 2015 Description Profile boards Omni Class Number23-13 17 11 Omni Class Title Rigi,None
0302-93-343,0,15X69 SOCKEL ALLMOGE VÅXTORP ,Building Materials,Coving,https://www.bimobject.com/en/beijer/product/15x69-sockel-allmoge-vaxtorp,https://www.beijerbygg.se/SearchDisplay?storeId=10201&catalogId=10551&langId=46&beginIndex=0&searchSource=Q&sType=SimpleSearch&resultCatEntryType=1&showResultsPage=true&pageView=&coSearchSkuEnabled=true&searchT,Beijer,(0 reviewes),No Rating,Product urlhttps://www.beijerbygg.se/Search Display?store Id=10201&amp;catalog Id=10551&amp;lang Id=46&amp;begin Index=0&amp;search Source=Q&amp;s Type=Simple Search&amp;result Cat Entry Type=1&amp;sh,Unique ref. 15x69-sockel-allmoge-vaxtorp Product family MOULDINGS Product group SOCKEL Type Object (single object) Date of publishing 2021-05-07 Edition number 1 Height (mm) 69 Depth (mm) 15 Product u,"Sockel, eller golvlist som det också heter, används oftast för att spika fast i väggen i kant med golvet vilket gör att glipan mellan golv och vägg döljs samtidigt som den skyddar väggbeklädnaden så s",B IMobject Category Building Materials - Coving IF C classification Object Uniclass 2015 Code TE_70_40_50_66 Uniclass 2015 Description Profile boards Omni Class Number23-13 17 11 Omni Class Title Rigi,None
0302-93-344,0,15X69 FODER ALLMOGE F1 ,Building Materials,Coving,https://www.bimobject.com/en/beijer/product/15x69-foder-allmoge-f1,https://www.beijerbygg.se/SearchDisplay?storeId=10201&catalogId=10551&langId=46&beginIndex=0&searchSource=Q&sType=SimpleSearch&resultCatEntryType=1&showResultsPage=true&pageView=&coSearchSkuEnabled=true&searchT,Beijer,(0 reviewes),No Rating,Product urlhttps://www.beijerbygg.se/Search Display?store Id=10201&amp;catalog Id=10551&amp;lang Id=46&amp;begin Index=0&amp;search Source=Q&amp;s Type=Simple Search&amp;result Cat Entry Type=1&amp;sh,Unique ref. 15x69-foder-allmoge-f1 Product family MOULDINGS Product group FODER Type Object (single object) Date of publishing 2021-05-07 Edition number 1 Height (mm) 69 Depth (mm) 15 Product url Mate,"Foder ramar in snickerier som dörrar och fönster. Fodret är en typ av täcklist, som täcker skarvar mellan materialslagen. Fodret är en vacker detalj som finns i såväl slätt som profilerat utförande. F",B IMobject Category Building Materials - Coving IF C classification Object Uniclass 2015 Code TE_70_40_50_66 Uniclass 2015 Description Profile boards Omni Class Number23-13 17 11 Omni Class Title Rigi,None
0302-93-345,0,15X69 TAKLIST ALLMOGE M42 ,Building Materials,Coving,https://www.bimobject.com/en/beijer/product/15x69-taklist-allmoge-m42,https://www.beijerbygg.se/SearchDisplay?storeId=10201&catalogId=10551&langId=46&beginIndex=0&searchSource=Q&sType=SimpleSearch&resultCatEntryType=1&showResultsPage=true&pageView=&coSearchSkuEnabled=true&searchT,Beijer,(0 reviewes),No Rating,Product urlhttps://www.beijerbygg.se/Search Display?store Id=10201&amp;catalog Id=10551&amp;lang Id=46&amp;begin Index=0&amp;search Source=Q&amp;s Type=Simple Search&amp;result Cat Entry Type=1&amp;sh,Unique ref. 15x69-taklist-allmoge-m42 Product family MOULDINGS Product group TAKLIST Type Object (single object) Date of publishing 2021-05-07 Edition number 1 Height (mm) 69 Depth (mm) 15 Product url,Taklist allmoge är på baksidan vinklad 90 grader för att kunna fästas emot både tak och vägg och därmed dölja springan/skarven som blir efter uppsättning av önskad tak-/väggbeklädnad.,B IMobject Category Building Materials - Coving IF C classification Object Uniclass 2015 Code TE_70_40_50_66 Uniclass 2015 Description Profile boards Omni Class Number23-13 17 11 Omni Class Title Rigi,None
0302-09-346,0,21X145 TÄCKBRÄDA ,Building Materials,Coving,https://www.bimobject.com/en/beijer/product/21x145-tackbrada,https://www.beijerbygg.se/SearchDisplay?storeId=10201&catalogId=10551&langId=46&beginIndex=0&searchSource=Q&sType=SimpleSearch&resultCatEntryType=1&showResultsPage=true&pageView=&coSearchSkuEnabled=true&searchT,Beijer,(0 reviewes),No Rating,Product urlhttps://www.beijerbygg.se/Search Display?store Id=10201&amp;catalog Id=10551&amp;lang Id=46&amp;begin Index=0&amp;search Source=Q&amp;s Type=Simple Search&amp;result Cat Entry Type=1&amp;sh,Unique ref. 21x145-tackbrada Product family MOULDINGS Product group TÄCKBRÄDA Type Object (single object) Date of publishing 2021-05-07 Edition number 1 Height (mm) 145 Depth (mm) 21 Product url Mater,"Täckbräda i furu är en större sorts foglist som oftast används till att täcka skarvar och springor som uppkommit efter motage av olika enheter intill varandra, så som springa mellan dörrkarm och vägg.",B IMobject Category Building Materials - Coving IF C classification Object Uniclass 2015 Code TE_70_40_50_66 Uniclass 2015 Description Profile boards Omni Class Number23-13 17 11 Omni Class Title Rigi,None
0302-09-347,0,21X43 SKUGGLIST ,Building Materials,Coving,https://www.bimobject.com/en/beijer/product/21x43-skugglist,https://www.beijerbygg.se/SearchDisplay?storeId=10201&catalogId=10551&langId=46&beginIndex=0&searchSource=Q&sType=SimpleSearch&resultCatEntryType=1&showResultsPage=true&pageView=&coSearchSkuEnabled=true&searchT,Beijer,(0 reviewes),No Rating,Product urlhttps://www.beijerbygg.se/Search Display?store Id=10201&amp;catalog Id=10551&amp;lang Id=46&amp;begin Index=0&amp;search Source=Q&amp;s Type=Simple Search&amp;result Cat Entry Type=1&amp;sh,Unique ref. 21x43-skugglist Product family MOULDINGS Product group SKUGGLIST Type Object (single object) Date of publishing 2021-05-07 Edition number 1 Height (mm) 43 Depth (mm) 21 Product url Materia,"Skugglist är en typ av taklist som först och främst har i uppgift att täcka skarven mellan vägg och tak, skugglistens speciella urfräsning upp- och nedtill ger vägg och tak en viss skuggeffekt från li",B IMobject Category Building Materials - Coving IF C classification Object Uniclass 2015 Code TE_70_40_50_66 Uniclass 2015 Description Profile boards Omni Class Number23-13 17 11 Omni Class Title Rigi,None
